geo_id,automation,aui,expected,auto_resid,aui_resid,wave,gdp_pwa,coding_share,personal_share,lang_group,agency_ai_alone,hof_pdi,hof_idv,hof_uai,hof_pdi_regional,hof_idv_regional,hof_uai_regional,globe_pdi_practices,globe_participative,hof_pdi_extended,log_gdp
MDA,49.11,1.27,51.66,-1.0011254594657046,-0.2495946427167807,2026-04,11853.79921916384,24.94929006085193,32.838283828382835,english,,,,,,,,,,,9.380403704391265
BFA,57.1,0.13,49.162400442477875,7.258346930984501,-1.4972227636648086,2026-04,1832.887591889975,13.553113553113556,23.837209302325583,french,,,,,,,,,,,7.513647921294773
BIH,47.44,0.65,60.447500000000005,-3.6192312612742583,-0.4909182011782066,2026-04,14058.115992760766,11.11111111111111,32.035928143712574,english,,,,,,,,,,,9.550955158716235
AUS,46.67,5.83,48.477403358063256,-3.0977469853790325,4.1732589139010035,2026-04,102513.1805350331,24.125818297940288,41.712403951701425,english,0.0153721682847896,38.0,90.0,51.0,,,,4.740285204991085,5.6942829457364335,38.0,11.537746659879229
MDG,54.11,0.09,53.77152477763659,3.77105674339748,-1.3386034974518073,2026-04,950.4549962287342,29.331046312178387,26.77760968229955,french,,,,,,,,,,,6.856940813336473
CYP,48.28,2.91,54.26071334214003,-2.1117230592977236,1.5024769218765033,2026-04,38404.71104586875,14.991482112436117,37.842778793418645,english,,,,,,,,,,,10.55593541453698
EST,48.32,3.35,54.292128755364814,-2.0751125484066435,1.9438306944954984,2026-04,49410.33974231546,14.550641940085592,47.68583450210379,english,,40.0,60.0,60.0,,,,,,40.0,10.807914987799064
ARM,48.03,0.93,60.46683870967742,-3.0313177640161797,-0.210084845415522,2026-04,12551.43122594346,15.770171149144252,34.8968105065666,english,,,,,,,,,,,9.437589979965491
JAM,49.45,0.81,52.76000000000001,-0.7798072668044682,-0.6621927552980111,2026-04,9671.355122194287,5.483870967741936,33.12101910828025,english,,45.0,39.0,13.0,,,,,,45.0,9.176923715360676
AZE,50.0,0.37,61.44005356186394,-1.166320398185654,-0.7281464628176862,2026-04,10460.39769104414,33.05785123966942,36.29893238434164,english,,,,,,,,,,,9.25535175707247
LBN,48.19,0.79,53.810543187889586,-2.1531530524646243,-0.6369220917335603,2026-04,7649.559298285476,34.38395415472779,28.258064516129032,english,,,,,80.0,38.0,68.0,,,80.0,8.942403317093914
ALB,53.43,0.83,65.44,1.8321151722359377,-0.0957782712343856,2026-04,15160.177657549832,25.13513513513514,30.69908814589666,english,,,,,,,,4.62,4.389583333333333,,9.626427377963438
ARG,48.78,1.34,49.97958233890215,-1.1498209093720035,-0.2520082507057544,2026-04,20966.423275351695,32.02973497091144,33.90275952693823,spanish,0.0237341772151898,49.0,46.0,86.0,,,,5.640540540540542,5.998366013071895,49.0,9.950677545464252
AUT,45.18,2.65,50.818584997564535,-4.840343047455711,1.0941465761760292,2026-04,87151.06570374031,23.538461538461537,39.45981554677207,english,0.0311871227364185,11.0,55.0,70.0,,,,4.953846153846153,5.8920118343195265,11.0,11.375398279258258
BEL,46.87,3.23,48.115352897474,-2.858684437187613,1.5576572091984895,2026-04,88245.97318402125,25.034162339437003,40.3393665158371,english,0.018542199488491,65.0,75.0,94.0,,,,,,65.0,11.38788334411166
BGD,51.28,0.11,48.382905803195975,1.522448596985278,-1.5508132337873306,2026-04,3967.2406267898255,39.089813140446054,31.40013726835964,english,0.0436941410129096,80.0,20.0,60.0,,,,,,80.0,8.285826075793446
BOL,52.12,0.49,57.24922603342128,1.4058386793785471,-0.7887402216310648,2026-04,6038.784004183883,19.36758893280632,20.781758957654723,spanish,,,,,,,,4.509756097560977,5.37,,8.705957946849887
BRA,51.51,0.86,50.225540248514314,1.5536420640443254,-0.7214092787592167,2026-04,14782.600419414845,28.991336633663373,33.02416579109453,portuguese,0.0215239980207817,69.0,38.0,76.0,,,,5.326086956521742,6.0408745247148286,69.0,9.601206120799924
CHE,45.47,4.74,47.454652377521626,-4.187399771898875,3.039185889503668,2026-04,159447.77850270874,23.382045929018787,41.30690737833594,english,0.0197910940076965,34.0,68.0,58.0,,,,4.89685534591195,5.795171339563863,34.0,11.979471740090968
BGR,50.33,1.28,55.172777777777775,-0.1601280189621832,-0.088219827490076,2026-04,27428.09326705219,26.31578947368421,40.750853242320815,english,,70.0,30.0,85.0,,,,,,70.0,10.219323068830594
CIV,52.96,0.28,52.7084638218924,2.7357531029783857,-1.19441358449133,2026-04,4825.4978829441125,24.600638977635786,26.117440841367223,french,0.0515759312320916,,,,,,,,,,8.481669196624498
CMR,55.73,0.3,51.20494949494948,5.667971100870481,-1.2392039634533794,2026-04,3250.193069497753,27.641408751334044,24.80544747081712,french,0.081081081081081,,,,,,,,,,8.086469679558626
COL,51.13,1.1,48.55994529177719,1.353347354735142,-0.5531841375087823,2026-04,11313.865939573909,27.239557121288374,23.210044112656934,spanish,0.0216503267973856,67.0,13.0,80.0,,,,5.563888888888888,5.458333333333333,67.0,9.333784326758648
CHL,48.85,1.73,49.09323946288698,-0.9841911144198932,0.0997969081821554,2026-04,24248.62384782136,26.43985419198056,33.04529981670594,spanish,0.0273348519362186,63.0,23.0,86.0,,,,,,63.0,10.09611514621192
CAN,46.22,4.65,48.387154641875085,-3.5380098210633832,2.98936985982424,2026-04,83397.40614599641,29.94333724110981,41.78007263816566,english,0.0159739201303993,39.0,80.0,48.0,,,,,,39.0,11.331372486496232
DEU,46.1,2.36,50.04401329509906,-3.836772529672011,0.7707682483232725,2026-04,88693.9787891109,32.797555264515616,44.73476787262552,english,0.0198517401683628,35.0,67.0,65.0,,,,5.251794871794871,5.719660194174757,35.0,11.392947283119916
CZE,48.54,1.91,52.66057430848569,-1.6790799752000891,0.4335227306695386,2026-04,49714.93948841886,25.79916047788182,43.21329639889196,english,,57.0,58.0,74.0,,,,3.588749999999999,5.738729508196721,57.0,10.814060760243944
DZA,50.3,0.4,48.7191966873706,0.5061653152349166,-1.246321576849509,2026-04,8969.58842511948,34.47395301327886,29.59409594095941,english,0.042152466367713,,,,,,,,,,9.101595070512925
DNK,44.72,3.37,51.6760798058776,-5.392860350759534,1.851098278326788,2026-04,113263.93711245504,22.085889570552148,42.671009771986974,english,0.020631067961165,18.0,74.0,23.0,,,,3.894267515923566,5.701388888888889,18.0,11.637476100784044
DOM,54.36,0.66,54.35473335928376,3.9581328811016903,-0.7434715087891718,2026-04,16637.61618246597,20.33598585322723,28.561872909699005,english,,,,,,,,,,,9.719421445847487
CRI,49.72,1.56,54.1018206734534,-0.6545797237589923,0.1456298197012744,2026-04,26951.561234857145,18.414533443435175,29.54333643988816,english,,35.0,15.0,86.0,,,,4.7368421052631575,5.526086956521739,35.0,10.201796505451693
ECU,52.23,0.37,54.41757105943152,1.821353161263012,-1.0307636673454827,2026-04,9988.291688510177,16.469428007889547,19.061413673232902,spanish,,78.0,8.0,67.0,,,,5.599999999999999,5.510204081632653,78.0,9.209168854868931
ESP,49.25,2.43,50.49154770122876,-0.7350581589136098,0.8600536806281687,2026-04,53518.68827011927,33.122701122323875,37.25072741466184,english,0.0159229408295655,57.0,51.0,86.0,,,,5.519189189189189,4.825418994413408,57.0,10.887786185348528
NLD,47.13,3.74,50.58829678814082,-2.865496664816426,2.1742228527424183,2026-04,105769.21585185928,26.64008232570105,41.46609651802076,english,0.0127511591962905,38.0,80.0,53.0,,,,4.107534246575341,5.588850174216028,38.0,11.569014790584296
EGY,51.0,0.31,51.11946008553099,0.9471947714324074,-1.2328879265086086,2026-04,5227.316547705825,47.30105731775181,29.20531005637389,english,0.0292365998917162,,,,80.0,38.0,68.0,4.918303571428571,4.631426202321724,80.0,8.56165333699131
NZL,46.56,4.37,50.14268078512397,-3.3874180169826857,2.785020089463321,2026-04,74633.69897073443,20.455168631752127,43.715469613259664,english,,22.0,79.0,49.0,,,,4.8868131868131846,5.61911231884058,22.0,11.22034741302332
MEX,50.9,0.6,50.0392863397548,0.9637374736038636,-0.9894354485904204,2026-04,21055.23141283793,29.720889664195376,32.853137387605145,spanish,0.0268608414239482,81.0,30.0,82.0,,,,5.223882113821137,4.618032786885246,81.0,9.954904331408958
MYS,48.42,0.8,48.1720698159742,-1.314803770273329,-0.8698987099056141,2026-04,16744.801251132354,31.632862118418352,30.926675663517766,english,0.020358306188925,104.0,26.0,36.0,,,,5.17391304347826,5.089583333333334,104.0,9.725843116010799
FIN,45.53,2.4,51.12320979899496,-4.523209794722966,0.8572736584872747,2026-04,86239.00920358354,18.735362997658076,43.108182317408016,english,,33.0,63.0,59.0,,,,4.889090909090907,5.924418604651163,33.0,11.364877897250105
NOR,44.3,3.92,49.03035839598998,-5.527406715631962,2.287087197951407,2026-04,133499.89761071428,21.348314606741575,43.844856661045526,english,0.0235690235690235,31.0,69.0,50.0,,,,,,31.0,11.801855989861206
NPL,51.29,0.37,48.737306659505904,1.494211384122302,-1.2755411706128594,2026-04,2250.486467692543,41.403674046161086,28.169856459330145,english,0.0463917525773195,,,,,,,,,,7.718901679692267
NGA,51.21,0.21,45.210136379134006,1.7947667874551383,-1.5875361965556012,2026-04,1441.664986299227,34.42742523705325,35.23859465128474,english,0.0408986175115207,,,,77.0,20.0,54.0,5.797836538461537,5.1214859437751015,77.0,7.2735539651244006
PAK,50.98,0.29,47.69169341216217,1.2970252659151311,-1.4005993900984604,2026-04,2515.0984411018367,48.19562641387483,29.347094458155702,english,0.0351123595505618,55.0,14.0,70.0,,,,,,55.0,7.830067223359015
FRA,45.89,3.87,48.50936056158265,-3.8811949296255577,2.214636033685954,2026-04,75225.64794338809,32.21784776902887,40.17413758855856,french,0.0264462809917355,68.0,71.0,86.0,,,,5.277027027027027,6.142265193370166,68.0,11.22824751486611
QAT,47.75,1.66,49.1115340583858,-2.0861649650183764,0.030585270324162,2026-04,93076.97642309398,16.596638655462186,34.18994413407821,english,,,,,,,,4.733168316831683,4.619047619047619,,11.441182133251901
PRT,48.86,3.06,49.21755063410941,-0.9876033639408704,1.4351538028577746,2026-04,46013.61009194968,27.66259585345072,38.31845238095239,english,0.0179968701095461,63.0,27.0,104.0,,,,5.440909090909091,5.256329113924051,63.0,10.736692503273996
PER,49.84,0.87,48.17242395969397,0.1051580202569297,-0.7998834489231278,2026-04,12646.323877661176,22.371541501976285,19.381527193815273,spanish,0.0272314674735249,64.0,16.0,87.0,,,,,,64.0,9.445121849366132
GBR,45.02,3.4,47.67237239124969,-4.660890139828936,1.7085680163941677,2026-04,83152.8295627269,26.752676904941215,41.995374743493706,english,0.0191667623091931,35.0,89.0,35.0,,,,5.153086419753086,5.68213572854291,35.0,11.328435513659961
GEO,49.12,1.72,49.711085401766944,-0.7808520895864319,0.116421511488457,2026-04,14463.249642754525,23.44569288389513,36.37691745799854,english,,,,,,,,5.221666666666667,4.417643229166666,,9.579366203711222
PHL,48.9,0.41,49.27399198337292,-0.9536929651583606,-1.212413991248087,2026-04,5979.632691012824,31.038275406951165,27.297433316557623,english,0.0192107995846313,94.0,32.0,44.0,,,,5.4415525114155265,5.483333333333333,94.0,8.696114422150659
POL,49.07,1.3,49.23800185356812,-0.779809898202366,-0.3239649004128084,2026-04,38209.25361666856,34.39407585309716,40.00442526828189,english,0.0197368421052631,68.0,60.0,93.0,,,,5.101631701631701,5.2768719806763285,68.0,10.550833006533033
ROU,48.46,1.18,50.89360161870503,-1.5684367821624434,-0.3726207607059362,2026-04,31327.812791877608,31.289261142686208,39.06490310673639,english,0.0337186897880539,90.0,30.0,90.0,,,,,,90.0,10.352261569567924
SAU,49.27,0.79,49.48962705812339,-0.6069583837010981,-0.8231217098509414,2026-04,41985.798549031635,30.994989262705797,35.267857142857146,english,0.0244372990353697,,,,80.0,38.0,68.0,,,80.0,10.64508671030178
GHA,55.28,0.4,45.96156115107914,5.783693651079169,-1.3651553306979491,2026-04,3978.246329458356,22.938689217758984,30.744336569579296,english,0.0632411067193675,,,,77.0,20.0,54.0,,,77.0,8.288596380437534
SEN,52.5,0.38,53.57010825439782,2.1827880861300883,-1.0572830641416653,2026-04,3054.5670941438534,25.845410628019323,25.794155019059723,french,0.0845070422535211,,,,,,,,,,8.024393157520164
SRB,47.25,1.29,53.67851851851851,-3.078908573942563,-0.1426113812917671,2026-04,21462.94212470453,26.575698505523064,39.468008626887126,english,,86.0,25.0,92.0,,,,,,86.0,9.974083104863308
THA,53.22,0.59,52.49059210526316,3.01925983852162,-0.8938022486580511,2026-04,10509.89704549089,28.51307189542483,33.33333333333333,english,0.0156075808249721,64.0,20.0,64.0,,,,5.627027027027025,5.173814898419865,64.0,9.260072667961065
SWE,45.89,3.0,48.811302897644374,-3.913772258858188,1.357647521523188,2026-04,92702.13665967331,27.708609271523184,42.86064769381747,english,0.0197486535008976,31.0,71.0,29.0,,,,4.851471135940409,5.491433891992551,31.0,11.437146800475732
SVK,51.33,1.5,57.10336809815951,0.6315756642617956,0.2149743770721965,2026-04,39478.157128320294,22.591362126245848,41.36933461909354,english,,104.0,52.0,51.0,,,,,,104.0,10.583502813843964
TWN,49.62,2.12,52.74716163354716,-0.608422102682745,0.6472540057917715,2026-04,48391.047952063214,30.464876033057852,35.08862724802691,english,0.0148482892188508,58.0,17.0,69.0,,,,5.181944444444445,4.528601694915254,58.0,10.787070115929458
USA,49.47,4.25,48.85572836429542,-0.3385654358345675,2.609561931494751,2026-04,132531.7570859901,26.10597212974185,40.43061765268305,english,0.0180879587018288,40.0,91.0,46.0,,,,4.88244680851064,5.898824517212426,40.0,11.794577571811361
URY,48.11,1.77,54.20898373983741,-2.276141820484824,0.3602477575268967,2026-04,36408.30401277872,16.272965879265094,35.714285714285715,spanish,,61.0,36.0,100.0,,,,,,61.0,10.50255215982583
VNM,50.97,0.43,52.89627328168782,0.7254898610476204,-1.0363203818827826,2026-04,6717.646893699442,42.61480787253984,27.567777669808574,english,0.0241518113858539,70.0,20.0,30.0,,,,,,70.0,8.812493207567186
SGP,44.78,6.44,48.24210338680928,-4.96235987096523,4.773119220494621,2026-04,121453.275988157,26.90232558139535,33.02572157863735,english,0.0154061624649859,74.0,20.0,8.0,,,,4.986363636363638,5.318807339449541,74.0,11.707284908032415
TUN,53.36,1.23,53.88288643533123,3.009041649939803,-0.1938046313056176,2026-04,6506.121121775293,50.84835630965006,23.0,english,0.0478260869565217,,,,,,,,,,8.780498723794418
ZAF,51.43,0.43,47.28447855175128,1.790960716468561,-1.278147347342503,2026-04,9272.848440503294,25.834627329192543,34.126093785057215,english,0.0410958904109589,49.0,65.0,49.0,,,,5.160439560439557,5.538389513108615,49.0,9.134845886495764
TUR,50.57,0.68,51.63367094626723,0.4617152493365921,-0.8407292307539475,2026-04,22651.310447180294,46.43576705363138,40.695296523517385,english,0.0199769496734537,66.0,37.0,85.0,,,,5.571621621621618,5.377758420441347,66.0,10.027972985625215
GTM,51.9,0.35,52.03605263157894,1.748301262379485,-1.1533895477116562,2026-04,9620.500626667832,13.082437275985663,30.816831683168317,english,,95.0,6.0,101.0,,,,5.602419354838711,5.252252252252252,95.0,9.17165158249987
UKR,48.95,0.69,51.978961352657,-1.195539013833475,-0.815849760780794,2026-04,7490.372998752378,34.46586082979418,32.224893162393165,english,0.0375699440447641,,,,,,,,,,8.921373874837714
HRV,49.04,1.73,55.556000800640504,-1.491474928932334,0.3782942584972142,2026-04,38045.172524694855,17.22222222222222,43.08943089430895,english,,73.0,33.0,80.0,,,,,,73.0,10.546529483353787
HUN,49.8,0.95,53.029929624664895,-0.4589306629040237,-0.5105607792258702,2026-04,36106.862456746145,23.753280839895012,44.363193174893354,english,,46.0,80.0,82.0,,,,5.558247422680412,5.011839708561021,46.0,10.494238222009805
IRQ,48.63,0.22,48.3935131782946,-1.1286958597854737,-1.440356134150755,2026-04,10043.662811380043,13.521126760563378,47.83549783549784,english,0.048582995951417,,,,80.0,38.0,68.0,,,80.0,9.214697148565012
ISR,53.04,3.03,54.95005061460593,2.5739025831002493,1.6521822744064931,2026-04,90237.43265143564,23.454313332117454,41.631931287103704,english,0.0220095693779904,13.0,54.0,81.0,,,,4.72638888888889,4.8015432098765425,13.0,11.410199616099286
IRL,46.44,3.6,46.08409201557936,-3.069526516605982,1.840124845887836,2026-04,163661.46945325768,16.177178623013962,39.20879120879121,english,0.0216508795669824,28.0,70.0,35.0,,,,5.150666666666668,5.761217948717948,28.0,12.005555362736272
JOR,48.17,0.55,53.57903409090909,-2.148174945150977,-0.8868984264167332,2026-04,7135.879551781071,29.67525195968645,31.914893617021285,english,,,,,,,,,,,8.872890795162947
JPN,48.23,1.97,51.021683091286306,-1.812255819119315,0.4228986061519983,2026-04,55246.96466016575,27.103543852702437,43.08948295181687,japanese,0.0175195942830797,54.0,46.0,92.0,,,,5.10943396226415,5.3095854922279795,54.0,10.919568679593294
GRC,48.27,1.35,54.22975088967972,-2.118382441281696,-0.0588573314741631,2026-04,39376.65689246587,21.617915904936016,37.43565746373421,english,,60.0,35.0,112.0,,,,5.403333333333333,5.745726495726496,60.0,10.58092845505126
IND,53.09,0.31,49.112657022302585,3.2537138755387005,-1.3193663382129663,2026-04,3948.7128605939074,52.14582038420955,27.817374238198532,english,0.0395431834403997,77.0,48.0,40.0,,,,5.466019417475729,5.070540935672514,77.0,8.281144946714395
KAZ,49.61,0.7,50.505664512503515,-0.3765812577099297,-0.8693379889184152,2026-04,22317.150362946555,28.373450036469738,38.36116910229645,english,0.0606060606060606,,,,,,,5.312146892655367,5.132231404958676,,10.013110736433498
IDN,48.61,0.37,48.50368335807801,-1.160582401650501,-1.2856086119153014,2026-04,7231.199089520412,28.813653238765447,19.030907278165504,english,0.0439499816108863,78.0,14.0,48.0,,,,5.1789772727272725,4.467440119760479,78.0,8.886160150574304
LTU,51.6,2.25,53.01816220880068,1.3423389536255002,0.7889321319359432,2026-04,45109.332193465,21.91387559808613,41.60377358490566,english,,42.0,60.0,65.0,,,,,,42.0,10.716844426335092
ITA,47.22,1.56,48.9494247852046,-2.598674581811544,-0.0764004437820868,2026-04,63346.04219526605,28.242314898341547,39.02289702461124,english,0.0243185462319615,50.0,76.0,75.0,,,,5.426877934272303,5.570488721804511,50.0,11.05636770858478
MAR,50.22,0.86,49.48778398846014,0.3432404697886184,-0.753201132560653,2026-04,6159.655576326082,42.063983488132095,31.56467854376453,english,0.0379048931771192,70.0,46.0,68.0,,,,5.801923076923076,5.390522875816994,70.0,8.725776142030302
LKA,54.04,0.48,55.666915621436715,3.4965581879833465,-0.8669261307314631,2026-04,6855.768591970304,37.865612648221344,24.576802507836994,english,,,,,,,,,,,8.832845707078214
KEN,56.59,0.34,47.30490595966464,6.94875675129547,-1.3672670767150783,2026-04,3558.849073408154,31.881918819188193,25.736040609137056,english,0.0329218106995884,,,,64.0,27.0,52.0,,,64.0,8.177192477588836
KOR,43.71,3.92,49.463862956702634,-6.164178629045573,2.305768047389974,2026-04,51496.35067757943,30.858015785453617,33.34204337601255,korean,0.0123546511627906,60.0,18.0,85.0,,,,5.606779661016949,5.575107296137339,60.0,10.849266223511568
BWA,51.52,0.52,45.60891328210758,2.601755963889943,-1.2792007900987792,2026-05,12027.171116893962,,29.585798816568047,english,,,,,,,,,,,9.394923628938177
BIH,50.91,0.61,55.981385199240975,0.5262880489607582,-0.4693020441199599,2026-05,14058.115992760766,11.11111111111111,32.035928143712574,english,,,,,,,,,,,9.550955158716235
AGO,54.54,0.1,50.857582781456955,4.880201124425049,-1.3349182332670275,2026-05,5796.591076911293,17.22689075630252,34.33962264150943,portuguese,,,,,,,,,,,8.665025278384377
ARM,48.0,0.95,52.32761609907121,-1.8674915719785972,-0.3828909488981484,2026-05,12551.43122594346,15.770171149144252,34.8968105065666,english,,,,,,,,,,,9.437589979965491
BHR,47.5,1.5,51.72550847457627,-2.2824231898146508,0.1253199262643864,2026-05,38161.782937228934,,30.96085409252669,english,,,,,,,,,,,10.549589847144468
BFA,52.6,0.15,46.67325105358218,3.53138169754299,-1.5753307007792985,2026-05,1832.887591889975,13.553113553113556,23.837209302325583,french,,,,,,,,,,,7.513647921294773
COG,53.34,0.24,45.23677455357143,4.47433334090568,-1.5850289828520228,2026-05,4157.189959547441,,37.83783783783784,french,,,,,,,,,,,8.332594634515411
ALB,48.41,1.02,59.22095278246207,-2.4314121395172847,0.165539310892263,2026-05,15160.177657549832,25.13513513513514,30.69908814589666,english,,,,,,,,4.62,4.389583333333333,,9.626427377963438
ARE,50.28,2.84,47.101073969882506,1.150937016456517,1.144362238705731,2026-05,60127.05878296327,28.595151112587185,30.808861411643484,english,0.0208894878706199,,,,80.0,38.0,68.0,,,80.0,11.004215248534315
ARG,47.87,1.48,49.52983644541366,-1.602209102357811,-0.0470701262711117,2026-05,20966.423275351695,32.02973497091144,33.90275952693823,spanish,0.0237341772151898,49.0,46.0,86.0,,,,5.640540540540542,5.998366013071895,49.0,9.950677545464252
BEL,42.7,3.8,46.78720730078645,-6.384718536356672,2.082578403252432,2026-05,88245.97318402125,25.034162339437003,40.3393665158371,english,0.018542199488491,65.0,75.0,94.0,,,,,,65.0,11.38788334411166
AUT,45.94,2.61,47.85272837790899,-3.295259985268636,0.9665306195961044,2026-05,87151.06570374031,23.538461538461537,39.45981554677207,english,0.0311871227364185,11.0,55.0,70.0,,,,4.953846153846153,5.8920118343195265,11.0,11.375398279258258
AUS,45.5,6.4,47.73737521305089,-3.718962388771331,4.748524562853849,2026-05,102513.1805350331,24.125818297940288,41.712403951701425,english,0.0153721682847896,38.0,90.0,51.0,,,,4.740285204991085,5.6942829457364335,38.0,11.537746659879229
BOL,51.56,0.56,54.14282356441535,1.436048027776046,-0.6469069415725555,2026-05,6038.784004183883,19.36758893280632,20.781758957654723,spanish,,,,,,,,4.509756097560977,5.37,,8.705957946849887
BGD,50.75,0.11,46.84183319002579,1.6575636805879128,-1.603630300952742,2026-05,3967.2406267898255,39.089813140446054,31.40013726835964,english,0.0436941410129096,80.0,20.0,60.0,,,,,,80.0,8.285826075793446
BRA,51.18,0.96,50.0247930071628,1.637861283339852,-0.5327177933880867,2026-05,14782.600419414845,28.991336633663373,33.02416579109453,portuguese,0.0215239980207817,69.0,38.0,76.0,,,,5.326086956521742,6.0408745247148286,69.0,9.601206120799924
CAN,47.33,4.13,48.6444527363184,-2.017118243742239,2.5414800450882433,2026-05,83397.40614599641,29.94333724110981,41.78007263816566,english,0.0159739201303993,39.0,80.0,48.0,,,,,,39.0,11.331372486496232
AZE,48.58,0.43,52.802195295794704,-1.3545421835827938,-0.8699529017943968,2026-05,10460.39769104414,33.05785123966942,36.29893238434164,english,,,,,,,,,,,9.25535175707247
BEN,47.37,0.39,51.285637686710075,-2.350276333068983,-1.0152091926483893,2026-05,2655.416999442524,27.703984819734345,27.798507462686565,french,,,,,,,,,,,7.884356983280025
CHE,44.15,5.02,48.75522000586682,-5.212767925018248,3.43916781894586,2026-05,159447.77850270874,23.382045929018787,41.30690737833594,english,0.0197910940076965,34.0,68.0,58.0,,,,4.89685534591195,5.795171339563863,34.0,11.979471740090968
BGR,48.61,1.36,52.14521165475536,-1.231720679290639,0.0144493175520279,2026-05,27428.09326705219,26.31578947368421,40.750853242320815,english,,70.0,30.0,85.0,,,,,,70.0,10.219323068830594
CHL,48.82,1.84,49.30345718169461,-0.6202252560542476,0.2972180791471399,2026-05,24248.62384782136,26.43985419198056,33.04529981670594,spanish,0.0273348519362186,63.0,23.0,86.0,,,,,,63.0,10.09611514621192
CIV,52.94,0.3,46.15690857681433,3.9443328068700154,-1.4611673175945017,2026-05,4825.4978829441125,24.600638977635786,26.117440841367223,french,0.0515759312320916,,,,,,,,,,8.481669196624498
COL,50.02,1.18,49.231571448333106,0.5899310727962046,-0.3677711316903682,2026-05,11313.865939573909,27.239557121288374,23.210044112656934,spanish,0.0216503267973856,67.0,13.0,80.0,,,,5.563888888888888,5.458333333333333,67.0,9.333784326758648
CMR,55.19,0.38,48.80046296296297,5.820839953361116,-1.1976921052517566,2026-05,3250.193069497753,27.641408751334044,24.80544747081712,french,0.081081081081081,,,,,,,,,,8.086469679558626
CRI,48.93,1.57,50.87130281690141,-0.7317373018147251,0.1360340022646911,2026-05,26951.561234857145,18.414533443435175,29.54333643988816,english,,35.0,15.0,86.0,,,,4.7368421052631575,5.526086956521739,35.0,10.201796505451693
CZE,48.52,1.84,50.563425788693635,-1.0982390971257343,0.384665876296921,2026-05,49714.93948841886,25.79916047788182,43.21329639889196,english,,57.0,58.0,74.0,,,,3.588749999999999,5.738729508196721,57.0,10.814060760243944
CYP,47.74,3.08,54.23487547488392,-2.3969574662255155,1.8794818976010472,2026-05,38404.71104586875,14.991482112436117,37.842778793418645,english,,,,,,,,,,,10.55593541453698
EGY,50.87,0.36,50.79783729009844,1.2186422271194743,-1.079064853730356,2026-05,5227.316547705825,47.30105731775181,29.20531005637389,english,0.0292365998917162,,,,80.0,38.0,68.0,4.918303571428571,4.631426202321724,80.0,8.56165333699131
DEU,45.22,2.4,49.148037314348834,-4.198266861685248,0.846431203222453,2026-05,88693.9787891109,32.797555264515616,44.73476787262552,english,0.0198517401683628,35.0,67.0,65.0,,,,5.251794871794871,5.719660194174757,35.0,11.392947283119916
DOM,52.1,0.67,53.91766825288919,2.007858948794059,-0.552533788067113,2026-05,16637.61618246597,20.33598585322723,28.561872909699005,english,,,,,,,,,,,9.719421445847487
DNK,42.27,3.57,45.76584406031629,-6.670415898532731,1.7816909502057972,2026-05,113263.93711245504,22.085889570552148,42.671009771986974,english,0.020631067961165,18.0,74.0,23.0,,,,3.894267515923566,5.701388888888889,18.0,11.637476100784044
ESP,48.1,2.69,49.46201546457092,-1.3626270594100802,1.1582227759946353,2026-05,53518.68827011927,33.122701122323875,37.25072741466184,english,0.0159229408295655,57.0,51.0,86.0,,,,5.519189189189189,4.825418994413408,57.0,10.887786185348528
DZA,47.43,0.56,46.077632128514054,-1.554466671950287,-1.2066694791017074,2026-05,8969.58842511948,34.47395301327886,29.59409594095941,english,0.042152466367713,,,,,,,,,,9.101595070512925
ECU,49.38,0.58,52.564083080040525,-0.5209006548201032,-0.7364790188948463,2026-05,9988.291688510177,16.469428007889547,19.061413673232902,spanish,,78.0,8.0,67.0,,,,5.599999999999999,5.510204081632653,78.0,9.209168854868931
EST,49.22,3.21,54.90194744251525,-1.011204293146072,2.055779855967382,2026-05,49410.33974231546,14.550641940085592,47.68583450210379,english,,40.0,60.0,60.0,,,,,,40.0,10.807914987799064
UZB,53.38,0.3,49.112604400538835,3.966739254381956,-1.256028009048448,2026-05,5015.875475814878,26.096033402922757,34.26150121065375,english,0.0678466076696165,,,,,,,,,,8.520363256608844
GRC,47.81,1.51,52.27900284900283,-2.050623280718348,0.1737350609824504,2026-05,39376.65689246587,21.617915904936016,37.43565746373421,english,,60.0,35.0,112.0,,,,5.403333333333333,5.745726495726496,60.0,10.58092845505126
ROU,47.88,1.37,47.92541267834568,-1.3655291391463251,-0.2684247452238963,2026-05,31327.812791877608,31.289261142686208,39.06490310673639,english,0.0337186897880539,90.0,30.0,90.0,,,,,,90.0,10.352261569567924
LKA,52.19,0.56,49.39301740020472,2.7371212870138635,-0.9765660169188596,2026-05,6855.768591970304,37.865612648221344,24.576802507836994,english,,,,,,,,,,,8.832845707078214
THA,52.54,0.73,52.28716719329579,2.678223225234781,-0.6056982948014755,2026-05,10509.89704549089,28.51307189542483,33.33333333333333,english,0.0156075808249721,64.0,20.0,64.0,,,,5.627027027027025,5.173814898419865,64.0,9.260072667961065
KAZ,49.26,0.71,49.32733272016555,-0.1835984959010659,-0.8311248452452211,2026-05,22317.150362946555,28.373450036469738,38.36116910229645,english,0.0606060606060606,,,,,,,5.312146892655367,5.132231404958676,,10.013110736433498
PRI,49.92,1.68,48.549810469314075,0.5862532270893155,0.0849114228854233,2026-05,59332.5492819456,,44.77317554240632,english,,,,,,,,,,,10.99091332616957
