geo_id,usage_count,directive,feedback loop,task iteration,learning,validation,none,wave,automation,automation_classified,augmentation,above_threshold
GTM,,33.12,17.39,31.7,13.03,2.36,2.41,2026-05,50.51,51.75204918032787,47.089999999999996,True
HND,,35.18,15.78,30.05,13.97,2.91,2.11,2026-04,50.96,52.058432934926955,46.93000000000001,True
HND,,34.37,16.62,31.27,12.73,1.69,3.32,2026-05,50.989999999999995,52.74100124120811,45.69,True
HRV,,28.11,19.55,27.29,18.83,3.42,2.81,2026-04,47.66,49.03292181069959,49.54,True
HRV,,30.43,17.33,28.79,17.76,3.1,2.6,2026-05,47.76,49.02987372959655,49.65,True
HTI,,37.43,12.86,26.02,17.6,2.32,3.77,2026-05,50.29,52.26020991374831,45.940000000000005,True
HUN,,29.94,18.34,26.81,18.49,3.36,3.05,2026-04,48.28,49.8040024757582,48.66,True
HUN,,28.12,18.62,26.76,19.78,3.89,2.83,2026-05,46.74,48.10126582278481,50.43000000000001,True
IDN,,37.21,10.5,33.92,14.08,2.44,1.86,2026-04,47.71,48.60927152317881,50.44,True
IDN,,36.49,10.2,36.61,12.61,2.37,1.72,2026-05,46.69,47.50712250712251,51.589999999999996,True
IND,,37.96,13.89,27.91,15.68,2.23,2.31,2026-04,51.85,53.086925360909184,45.82,True
IND,,36.73,13.93,28.55,16.17,2.29,2.33,2026-05,50.66,51.86853691000307,47.01,True
IRL,,28.98,16.41,28.96,19.39,3.99,2.27,2026-04,45.39,46.44428527575975,52.34,True
IRL,,29.42,16.15,29.23,18.89,3.8,2.52,2026-05,45.57,46.74325571853524,51.92,True
IRQ,,34.33,12.42,25.47,20.92,2.99,3.87,2026-04,46.75,48.63206075106627,49.38,True
IRQ,,34.18,13.36,24.83,20.61,3.17,3.85,2026-05,47.54,49.44357774310972,48.61,True
ISL,,26.53,18.1,27.76,20.68,3.95,2.99,2026-04,44.63,46.000824572253144,52.39,True
ISL,,27.3,19.41,28.11,17.9,3.84,3.44,2026-05,46.71,48.37406793703397,49.849999999999994,True
ISR,,32.18,19.35,28.01,14.91,2.71,2.84,2026-04,51.53,53.03622890078222,45.63,True
ISR,,31.38,19.02,29.01,14.98,2.65,2.96,2026-05,50.4,51.937345424567184,46.64,True
ITA,,28.98,17.16,31.2,17.26,3.11,2.27,2026-04,46.14,47.22136935830519,51.57,True
ITA,,28.32,16.96,31.27,17.68,3.44,2.33,2026-05,45.28,46.360192484898135,52.39,True
JAM,,32.41,16.16,32.76,14.0,2.87,1.8,2026-04,48.56999999999999,49.46028513238289,49.629999999999995,True
JAM,,32.49,15.87,33.33,13.65,2.36,2.29,2026-05,48.36,49.498464687819855,49.339999999999996,True
JOR,,31.6,14.99,28.18,19.04,2.91,3.28,2026-04,46.59,48.169975186104224,50.129999999999995,True
JOR,,30.71,16.79,27.86,18.27,3.47,2.9,2026-05,47.5,48.91864057672503,49.599999999999994,True
JPN,,29.62,16.96,27.4,18.65,3.95,3.42,2026-04,46.58,48.22944709049493,50.0,True
JPN,,28.81,17.1,28.07,18.56,4.22,3.25,2026-05,45.91,47.447292269532866,50.849999999999994,True
KAZ,,33.29,14.56,27.42,18.6,2.58,3.55,2026-04,47.85,49.61119751166407,48.6,True
KAZ,,31.09,16.43,28.95,16.89,3.09,3.55,2026-05,47.519999999999996,49.26905132192845,48.93000000000001,True
KEN,,40.46,14.89,28.16,12.17,2.13,2.19,2026-04,55.35,56.58930579695328,42.46,True
KEN,,37.97,15.27,29.71,12.48,2.06,2.52,2026-05,53.239999999999995,54.610729305569805,44.25,True
KGZ,,35.45,14.0,26.7,19.26,1.97,2.63,2026-04,49.45,50.780447730540146,47.93,True
KGZ,,31.64,17.17,25.96,18.26,2.77,4.19,2026-05,48.81,50.94989561586638,46.99,True
KHM,,33.91,17.48,25.51,16.65,2.55,3.9,2026-04,51.39,53.47554630593132,44.709999999999994,True
KHM,,32.39,18.31,27.99,15.78,2.48,3.05,2026-05,50.7,52.294997421351205,46.24999999999999,True
KOR,,29.86,12.85,32.62,18.57,3.82,2.27,2026-04,42.71,43.706508391322146,55.01,True
KOR,,29.63,13.16,33.69,17.49,3.83,2.2,2026-05,42.79,43.75255623721882,55.00999999999999,True
KWT,,34.62,15.13,26.96,17.24,2.75,3.3,2026-04,49.75,51.44777662874871,46.95,True
KWT,,31.08,16.15,28.76,17.32,3.36,3.33,2026-05,47.23,48.85693596772525,49.44,True
LBN,,29.69,17.12,28.97,18.57,2.79,2.85,2026-04,46.81,48.188182005353106,50.33,True
LBN,,28.1,16.36,31.5,18.1,3.61,2.34,2026-05,44.46,45.520630695198115,53.21,True
LKA,,36.66,16.0,28.02,14.08,2.69,2.56,2026-04,52.66,54.03796818881478,44.79,True
LKA,,36.47,14.5,27.76,16.05,2.87,2.36,2026-05,50.97,52.196620583717355,46.68,True
LTU,,29.95,19.92,26.07,17.8,2.91,3.34,2026-04,49.870000000000005,51.59855147439214,46.78,True
LTU,,28.95,17.62,27.58,19.89,3.0,2.95,2026-05,46.57,47.99051937345424,50.47,True
LUX,,30.77,15.59,31.04,17.81,2.63,2.16,2026-04,46.36,47.38348323793949,51.48,True
LUX,,30.4,15.3,31.1,17.81,3.07,2.32,2026-05,45.7,46.78542178542178,51.98,True
LVA,,28.29,18.91,27.37,18.75,4.04,2.64,2026-04,47.2,48.47986852917009,50.160000000000004,True
LVA,,28.33,18.11,28.48,18.71,3.71,2.65,2026-05,46.44,47.70906102321759,50.9,True
MAR,,32.67,16.3,30.39,15.99,2.14,2.51,2026-04,48.97,50.23079290183608,48.52,True
MAR,,30.78,15.71,31.52,16.89,2.54,2.56,2026-05,46.49,47.711412151067314,50.949999999999996,True
MDA,,30.26,17.2,29.95,16.42,2.81,3.36,2026-04,47.46,49.110099337748345,49.18000000000001,True
MDA,,32.53,17.09,30.51,15.11,2.5,2.26,2026-05,49.620000000000005,50.767341927562924,48.120000000000005,True
MDG,,34.59,18.46,28.41,14.96,1.61,1.97,2026-04,53.050000000000004,54.116086912169735,44.980000000000004,True
MDG,,33.49,17.7,29.81,14.37,2.55,2.08,2026-05,51.19,52.27736928104575,46.73,True
MEX,,32.15,17.45,31.36,14.14,2.35,2.54,2026-04,49.599999999999994,50.89789635710621,47.85,True
MEX,,31.65,17.55,32.11,13.94,2.44,2.31,2026-05,49.2,50.3633944108916,48.489999999999995,True
MKD,,29.99,19.43,30.51,15.25,2.74,2.09,2026-04,49.42,50.46977124183007,48.50000000000001,True
MKD,,26.73,19.08,29.97,18.36,3.06,2.79,2026-05,45.81,47.12962962962963,51.39,True
MLT,,28.32,18.13,32.54,16.07,2.78,2.16,2026-04,46.45,47.47547015535568,51.39,True
MLT,,30.88,17.81,30.19,15.68,3.03,2.41,2026-05,48.69,49.892407008914844,48.900000000000006,True
MNG,,41.45,13.65,25.61,13.79,2.05,3.45,2026-04,55.1,57.068876229932684,41.449999999999996,True
MNG,,42.95,12.21,25.22,13.76,1.9,3.97,2026-05,55.160000000000004,57.434402332361515,40.879999999999995,True
MOZ,,40.62,10.17,31.95,12.82,1.86,2.58,2026-05,50.79,52.13508519811126,46.629999999999995,True
MUS,,33.56,14.41,31.19,17.23,2.03,1.58,2026-04,47.97,48.740093476935584,50.45,True
MUS,,34.77,14.42,33.56,12.4,2.02,2.83,2026-05,49.190000000000005,50.62262015025214,47.980000000000004,True
MYS,,31.95,15.21,30.24,16.88,3.11,2.6,2026-04,47.16,48.423862819591335,50.23,True
MYS,,30.77,15.15,32.1,16.0,3.27,2.71,2026-05,45.92,47.19909548771714,51.370000000000005,True
NAM,,40.13,11.66,28.21,15.36,2.52,2.12,2026-05,51.790000000000006,52.911728647323265,46.09,True
NGA,,36.02,14.0,32.64,12.88,2.14,2.32,2026-04,50.02,51.20802620802621,47.660000000000004,True
NGA,,36.19,14.21,32.6,12.4,2.09,2.51,2026-05,50.4,51.6976100112832,47.09,True
NLD,,29.04,16.91,29.77,18.71,3.06,2.51,2026-04,45.95,47.133039286080624,51.540000000000006,True
NLD,,27.79,16.42,31.75,18.3,3.41,2.32,2026-05,44.21,45.26466673492372,53.459999999999994,True
NOR,,27.24,16.06,28.48,21.93,4.04,2.25,2026-04,43.3,44.29667519181585,54.449999999999996,True
NOR,,24.99,15.27,28.81,23.65,4.86,2.42,2026-05,40.26,41.25845460135273,57.31999999999999,True
NPL,,37.77,12.16,26.12,18.95,2.35,2.65,2026-04,49.93000000000001,51.28916281458654,47.42,True
NPL,,36.39,13.58,27.78,17.42,2.29,2.54,2026-05,49.97,51.2723168479376,47.49,True
NZL,,29.04,16.42,31.11,17.39,3.67,2.38,2026-04,45.46,46.563556283929124,52.17,True
NZL,,28.98,16.21,32.22,16.29,3.83,2.48,2026-05,45.19,46.33446119142828,52.339999999999996,True
OMN,,35.9,12.22,31.44,15.4,1.97,3.06,2026-04,48.12,49.64407304240173,48.81,True
OMN,,34.24,14.4,32.56,13.77,2.16,2.87,2026-05,48.64,50.077216102131175,48.489999999999995,True
PAK,,36.06,13.75,28.98,16.54,2.38,2.29,2026-04,49.81,50.97738204892027,47.9,True
PAK,,35.65,13.79,29.57,16.23,2.29,2.46,2026-05,49.44,50.69209474007997,48.089999999999996,True
PAN,,33.42,16.26,32.73,13.47,2.15,1.97,2026-04,49.68000000000001,50.678363766194025,48.349999999999994,True
PAN,,34.23,15.11,33.9,12.02,1.77,2.98,2026-05,49.339999999999996,50.85025249922705,47.690000000000005,True
PER,,35.63,13.14,33.04,13.7,2.36,2.13,2026-04,48.77,49.831409011954634,49.099999999999994,True
PER,,34.65,12.04,35.52,13.34,2.58,1.87,2026-05,46.69,47.57974115968612,51.44,True
PHL,,33.25,14.41,33.91,12.83,3.07,2.54,2026-04,47.66,48.89709654252591,49.809999999999995,True
PHL,,32.97,15.03,34.49,12.22,2.9,2.39,2026-05,48.0,49.175289417067916,49.61,True
POL,,29.12,18.47,27.72,18.34,3.33,3.02,2026-04,47.59,49.071973602804704,49.39,True
POL,,28.36,17.84,28.25,18.51,3.6,3.44,2026-05,46.2,47.845898922949466,50.36000000000001,True
PRI,,34.3,16.0,31.27,13.79,2.34,2.3,2026-04,50.3,51.48413510747185,47.400000000000006,True
PRI,,32.79,15.68,29.96,15.44,3.22,2.92,2026-05,48.47,49.92275208569368,48.62,True
PRT,,30.87,16.9,32.02,15.09,2.88,2.23,2026-04,47.769999999999996,48.86456628477905,49.99,True
PRT,,29.07,17.44,33.14,15.39,2.88,2.08,2026-05,46.510000000000005,47.49795751633987,51.410000000000004,True
PRY,,30.55,17.53,31.1,15.74,2.66,2.42,2026-04,48.08,49.2723918835827,49.5,True
PRY,,32.69,17.91,29.2,14.66,2.31,3.21,2026-05,50.599999999999994,52.28893252040921,46.17,True
PSE,,32.94,17.98,25.98,15.62,2.89,4.59,2026-04,50.92,53.369667749711766,44.49,True
PSE,,30.99,19.4,27.21,16.4,3.15,2.84,2026-05,50.39,51.868244981986614,46.76,True
QAT,,33.17,13.34,32.13,16.1,2.65,2.61,2026-04,46.510000000000005,47.756443166649554,50.88,True
QAT,,33.59,13.24,32.82,14.91,2.84,2.6,2026-05,46.830000000000005,48.08008213552362,50.57000000000001,True
ROU,,28.2,18.77,28.06,18.74,3.13,3.09,2026-04,46.97,48.47265221878225,49.93,True
ROU,,28.37,18.24,29.54,18.06,3.14,2.65,2026-05,46.61,47.878787878787875,50.739999999999995,True
RWA,,39.55,15.78,28.38,12.5,1.43,2.36,2026-04,55.33,56.667349446947966,42.309999999999995,True
RWA,,39.69,14.22,26.34,15.09,1.49,3.17,2026-05,53.91,55.674894144376744,42.92,True
SAU,,32.22,15.71,31.78,14.88,2.68,2.72,2026-04,47.93,49.27521332373804,49.34,True
SAU,,32.13,15.08,31.8,15.33,2.79,2.87,2026-05,47.21,48.604962421496964,49.92,True
SEN,,36.98,14.13,30.9,13.2,2.15,2.63,2026-04,51.11,52.49589153656532,46.24999999999999,True
SEN,,35.91,14.64,29.42,15.88,1.71,2.44,2026-05,50.55,51.81426814268143,47.010000000000005,True
SGP,,30.7,13.07,29.75,21.21,3.0,2.26,2026-04,43.769999999999996,44.786657116545584,53.96,True
SGP,,31.08,14.08,30.53,18.89,2.95,2.47,2026-05,45.16,46.3037014252025,52.370000000000005,True
SLV,,34.64,17.63,30.18,12.96,2.47,2.13,2026-04,52.269999999999996,53.40212505108296,45.61,True
SLV,,32.54,18.64,31.34,12.7,2.49,2.28,2026-05,51.18,52.37949032852318,46.53,True
SRB,,27.44,18.7,27.13,20.72,3.66,2.36,2026-04,46.14,47.25038402457758,51.50999999999999,True
SRB,,25.43,18.92,28.64,20.85,3.44,2.72,2026-05,44.35,45.59004934210527,52.93,True
SVK,,30.92,18.94,26.66,17.31,3.32,2.86,2026-04,49.86,51.322696860524964,47.29,True
SVK,,28.79,18.23,26.99,20.12,3.24,2.63,2026-05,47.019999999999996,48.29002772928007,50.35,True
SVN,,29.98,17.46,28.43,18.24,2.56,3.34,2026-04,47.44,49.07416985621185,49.230000000000004,True
SVN,,28.71,18.96,28.9,18.34,3.01,2.09,2026-05,47.67,48.682598039215684,50.24999999999999,True
SWE,,26.76,17.88,29.43,19.75,3.44,2.75,2026-04,44.64,45.897594077729806,52.62,True
SWE,,25.69,17.45,29.98,20.34,3.91,2.62,2026-05,43.14,44.30522748279758,54.230000000000004,True
TGO,,36.45,14.11,30.04,14.72,1.39,3.29,2026-05,50.56,52.2800124082308,46.15,True
THA,,35.38,16.45,27.2,15.65,2.72,2.6,2026-04,51.83,53.213552361396296,45.57,True
THA,,34.81,16.25,28.19,15.34,2.59,2.82,2026-05,51.06,52.541675241819306,46.120000000000005,True
TTO,,34.8,15.26,31.24,12.33,2.82,3.55,2026-05,50.059999999999995,51.902540176257126,46.39,True
TUN,,30.47,21.73,29.21,13.95,2.47,2.17,2026-04,52.2,53.35786568537259,45.629999999999995,True
TUN,,32.35,16.3,28.93,17.81,2.3,2.3,2026-05,48.650000000000006,49.80038898556659,49.03999999999999,True
TUR,,27.86,21.2,27.2,17.69,3.07,2.98,2026-04,49.06,50.56689342403629,47.96,True
TUR,,27.44,21.15,27.86,17.65,3.09,2.83,2026-05,48.59,49.99485543780225,48.599999999999994,True
TWN,,32.18,15.84,26.37,19.01,3.39,3.21,2026-04,48.019999999999996,49.61256328133071,48.77,True
TWN,,31.42,16.75,26.71,18.78,3.34,3.0,2026-05,48.17,49.65979381443299,48.83,True
TZA,,37.91,14.9,28.63,14.9,1.09,2.57,2026-04,52.809999999999995,54.203017551062295,44.620000000000005,True
TZA,,41.17,12.27,27.76,14.77,1.44,2.59,2026-05,53.44,54.86089723847655,43.97,True
UGA,,43.53,11.89,26.04,14.78,1.1,2.66,2026-04,55.42,56.93445654407232,41.92,True
UGA,,42.46,12.28,25.47,15.97,1.52,2.3,2026-05,54.74,56.028659160696,42.96,True
UKR,,29.6,17.97,29.37,17.08,3.15,2.83,2026-04,47.57,48.95543892147782,49.6,True
UKR,,29.45,18.07,30.45,15.97,3.22,2.84,2026-05,47.519999999999996,48.909016055990115,49.64,True
URY,,28.78,18.28,28.98,18.71,3.07,2.18,2026-04,47.06,48.108771212431,50.76,True
URY,,27.46,19.23,31.12,16.26,3.17,2.77,2026-05,46.69,48.0152200740436,50.550000000000004,True
USA,,31.91,16.2,28.72,17.01,3.41,2.73,2026-04,48.11,49.470437017994854,49.14,True
USA,,31.64,16.55,28.81,16.86,3.32,2.83,2026-05,48.19,49.588392673389585,48.99,True
UZB,,39.92,12.7,24.54,16.96,2.26,3.62,2026-04,52.620000000000005,54.59638929238431,43.76,True
UZB,,39.01,12.31,23.25,19.46,2.11,3.85,2026-05,51.32,53.38048679009777,44.82,True
VNM,,34.69,14.97,29.66,15.32,2.8,2.56,2026-04,49.66,50.96469622331692,47.78,True
VNM,,35.74,14.42,29.93,14.44,3.09,2.39,2026-05,50.160000000000004,51.38291333743086,47.459999999999994,True
ZAF,,35.64,14.33,29.68,14.41,3.1,2.83,2026-04,49.97,51.43062988884315,47.190000000000005,True
ZAF,,36.45,13.75,29.33,15.19,2.88,2.4,2026-05,50.2,51.434426229508205,47.4,True
ZMB,,41.65,11.87,25.23,15.68,1.67,3.9,2026-04,53.519999999999996,55.69198751300728,42.58,True
ZMB,,39.87,13.06,25.59,17.12,2.15,2.21,2026-05,52.93,54.12618877185806,44.86,True
ZWE,,43.19,11.34,28.07,12.94,1.85,2.61,2026-04,54.53,55.99137488448507,42.86,True
ZWE,,45.45,11.03,27.69,12.52,1.32,1.99,2026-05,56.480000000000004,57.626772778287936,41.53,True
